person_id,Unnamed: 0,edu,work_at_home,p_hispanic,household_id,MAR,hispanic.1,worker,earning,hispanic,person_age,sex,age,PNUM,school_zone_id,work_zone_id,hours,student,race_id,relate,race,person_sex,TAZ,ptype,pemploy,pstudent,home_x,home_y,age_16_to_19,age_16_p,adult,male,female,has_non_worker,has_retiree,has_preschool_kid,has_driving_kid,has_school_kid,has_full_time,has_part_time,has_university,student_is_employed,nonstudent_to_school,is_student,is_gradeschool,is_highschool,is_university,school_segment,is_worker,home_taz,value_of_time,_hh_vot,school_taz,distance_to_school,roundtrip_auto_time_to_school,workplace_taz,workplace_location_logsum,distance_to_work,workplace_in_cbd,work_taz_area_type,roundtrip_auto_time_to_work,work_auto_savings,work_auto_savings_ratio,free_parking_at_work,job_sector,telework_option,telework,cdap_activity,travel_active,under16_not_at_school,has_preschool_kid_at_home,has_school_kid_at_home,mandatory_tour_frequency,work_and_school_and_worker,work_and_school_and_student,num_mand,num_work_tours,num_joint_tours,non_mandatory_tour_frequency,num_non_mand,num_escort_tours,num_eatout_tours,num_shop_tours,num_maint_tours,num_discr_tours,num_social_tours,num_non_escort_tours
6060849,6066083,16.0,0,yes,2316013,1,1,0,0.0,1,35 to 60,2,42,2,-1,-1,0.0,0,8,1,other,female,1256,4,3,3,-122.0080876,38.2607013,False,True,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,0,False,1256,8.738034380847612,8.738034380847612,-1,,0.0,-1,,,False,,0.0,0.0,0.0,False,False,False,False,N,True,False,False,False,,False,False,0,0,0,72,3,2,0,0,1,0,0,1
6060850,6066084,9.0,0,yes,2316013,5,1,0,0.0,1,19 and under,1,12,3,1256,-1,0.0,1,8,2,other,male,1256,7,4,1,-122.0080876,38.2607013,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,True,False,False,1,False,1256,5.828268932025358,8.738034380847612,1257,1.62,8.18,-1,,,False,,0.0,0.0,0.0,False,False,False,False,M,True,False,False,False,school1,False,False,1,0,0,0,0,0,0,0,0,0,0,0
6068661,6073895,21.0,0,no,2318776,2,0,0,80000.0,0,above 60,1,70,1,-1,-1,24.0,0,1,0,white,male,1286,5,3,3,-121.9830013,38.44265479999999,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,1286,7.190189877981688,7.190189877981688,-1,,0.0,-1,,,False,,0.0,0.0,0.0,False,False,False,False,N,True,False,False,False,,False,False,0,0,0,5,2,0,1,0,0,1,0,2
6069785,6075019,24.0,0,no,2319209,3,0,0,0.0,0,above 60,1,83,1,-1,-1,0.0,0,1,0,white,male,1286,5,3,3,-121.9756181,38.4131901,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,1286,2.6180976711027766,2.6180976711027766,-1,,0.0,-1,,,False,,0.0,0.0,0.0,False,False,False,False,N,True,False,False,False,,False,False,0,0,0,1,1,0,0,0,0,1,0,1
6101865,6107099,8.0,0,yes,2331684,5,1,0,0.0,1,19 and under,2,11,2,1256,-1,0.0,1,9,2,other,female,1271,7,4,1,-121.9611084,38.3240821,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,True,True,False,False,1,False,1271,4.184270855884939,6.2732696490029065,1271,0.66,3.72,-1,,,False,,0.0,0.0,0.0,False,False,False,False,N,True,True,False,False,,False,False,0,0,0,17,2,0,0,1,0,1,0,2
6101868,6107102,5.0,0,yes,2331684,5,1,0,0.0,1,19 and under,2,8,3,1271,-1,0.0,1,9,2,other,female,1271,7,4,1,-121.9611084,38.3240821,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,True,True,False,False,1,False,1271,4.184270855884939,6.2732696490029065,1271,0.66,3.72,-1,,,False,,0.0,0.0,0.0,False,False,False,False,M,True,False,False,False,school1,False,False,1,0,0,0,0,0,0,0,0,0,0,0
6101871,6107105,19.0,0,yes,2331684,5,1,1,55000.0,1,35 to 60,1,45,1,-1,1295,40.0,0,1,0,white,male,1271,1,1,3,-121.9611084,38.3240821,False,True,True,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,0,True,1271,6.2732696490029065,6.2732696490029065,-1,,0.0,1263,11.84068287838506,10.44,False,3.0,33.95,182.2099,1.0,True,True,False,False,N,True,False,False,False,,False,False,0,0,0,48,4,1,0,3,0,0,0,3
6101874,6107108,20.0,0,no,2331684,3,0,1,40000.0,0,35 to 60,2,43,4,1280,1228,40.0,1,9,13,other,female,1271,3,1,2,-121.9611084,38.3240821,False,True,True,False,True,False,False,False,False,True,True,False,False,True,False,True,False,False,True,3,True,1271,6.2732696490029065,6.2732696490029065,1280,3.54,17.6,1284,12.04648215625064,3.53,False,4.0,15.41,72.871796,0.60726494,False,False,False,False,N,True,False,False,False,,False,False,0,0,0,50,3,1,0,1,0,0,1,2
6108331,6113565,16.0,0,no,2333789,3,0,1,30000.0,0,35 to 60,1,36,2,-1,1272,54.0,0,1,2,white,male,1271,1,1,3,-121.9553144,38.3296792,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,True,1271,10.75420029896093,10.75420029896093,-1,,0.0,1272,11.953700397436958,1.32,False,3.0,7.46,45.340004,0.37783337,False,False,False,False,M,True,False,False,False,work2,False,False,2,2,0,0,0,0,0,0,0,0,0,0
6108332,6113566,18.0,0,no,2333789,3,0,1,32000.0,0,above 60,2,61,1,-1,1274,40.0,0,1,0,white,female,1271,1,1,3,-121.9553144,38.3296792,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,True,1271,10.75420029896093,10.75420029896093,-1,,0.0,1280,12.10485498261487,3.54,False,4.0,17.6,77.1818,0.6431817,False,False,False,False,M,True,False,False,False,work1,False,False,1,1,0,8,1,0,0,0,1,0,0,1
6123397,6128631,17.0,0,no,2339633,3,0,1,42000.0,0,35 to 60,1,41,1,1280,1262,40.0,1,1,0,white,male,1275,3,1,2,-121.9717533,38.3445412,False,True,True,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,3,True,1275,3.768593369920304,3.768593369920304,1280,2.79,13.66,1282,11.163235352972146,3.36,False,4.0,16.2,118.2,0.98499995,False,False,False,False,M,True,False,False,False,work1,False,False,1,1,0,0,0,0,0,0,0,0,0,0
6123398,6128632,3.0,0,no,2339633,5,0,0,0.0,0,19 and under,1,5,2,1282,-1,0.0,1,1,2,white,male,1275,8,4,1,-121.9717533,38.3445412,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,1,False,1275,2.513651777736843,3.768593369920304,1276,1.48,8.06,-1,,,False,,0.0,0.0,0.0,False,False,False,False,M,True,False,False,False,school1,False,False,1,0,0,0,0,0,0,0,0,0,0,0
6124569,6129803,23.0,0,no,2340246,1,0,1,3000.0,0,20 to 35,1,30,1,-1,1275,35.0,0,1,0,white,male,1275,1,1,3,-121.9633795,38.3393804,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,True,1275,6.785880838888008,6.785880838888008,-1,,0.0,1252,12.111464175117705,8.03,False,5.0,29.66,291.53998,1.0,False,True,True,False,M,True,False,False,False,work1,False,False,1,1,0,0,0,0,0,0,0,0,0,0
6124571,6129805,21.0,0,no,2340246,1,0,1,65000.0,0,20 to 35,2,28,2,-1,1096,40.0,0,1,1,white,female,1275,1,1,3,-121.9633795,38.3393804,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,True,1275,6.785880838888008,6.785880838888008,-1,,0.0,315,12.057849115424245,79.07,True,1.0,177.70999,4803.6904,1.0,False,True,True,False,M,True,False,False,False,work1,False,False,1,1,0,0,0,0,0,0,0,0,0,0
6126229,6131463,16.0,1,no,2340834,3,0,1,50000.0,0,20 to 35,1,28,1,-1,1272,72.0,0,1,0,white,male,1274,1,1,3,-121.9839985,38.3344281,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,True,1274,10.415539139151713,10.415539139151713,-1,,0.0,1274,12.20150590790979,0.59,False,4.0,3.36,20.239998,0.16866665,False,False,False,False,M,True,False,False,False,work1,False,False,1,1,0,0,0,0,0,0,0,0,0,0
6126232,6131466,16.0,1,no,2340834,1,0,1,20000.0,0,20 to 35,1,27,2,-1,1284,72.0,0,1,12,white,male,1274,1,1,3,-121.9839985,38.3344281,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,True,1274,10.415539139151713,10.415539139151713,-1,,0.0,917,12.101439438729951,47.7,False,4.0,103.09,5176.91,1.0,False,False,True,False,M,True,False,False,False,work1,False,False,1,1,0,0,0,0,0,0,0,0,0,0
6127988,6133222,16.0,0,yes,2341129,1,1,1,18000.0,1,35 to 60,2,59,1,-1,1238,25.0,0,8,0,other,female,1274,1,1,3,-121.9811236,38.3402909,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,True,1274,7.169231642614138,7.169231642614138,-1,,0.0,1288,11.940445821709027,11.14,False,4.0,28.22,656.1801,1.0,False,True,True,False,M,True,False,False,False,work2,False,False,2,2,0,0,0,0,0,0,0,0,0,0
6127991,6133225,10.0,0,yes,2341129,1,1,0,0.0,1,35 to 60,1,60,2,-1,-1,0.0,0,8,1,other,male,1274,4,3,3,-121.9811236,38.3402909,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,False,1274,7.169231642614138,7.169231642614138,-1,,0.0,-1,,,False,,0.0,0.0,0.0,False,False,False,False,N,True,False,False,False,,False,False,0,0,0,17,2,0,0,1,0,1,0,2
6132968,6138202,16.0,0,no,2343085,3,0,0,0.0,0,above 60,1,69,1,-1,-1,0.0,0,1,0,white,male,1273,5,3,3,-121.9890895,38.3470657,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,1273,21.395763117908785,21.395763117908785,-1,,0.0,-1,,,False,,0.0,0.0,0.0,False,False,False,False,N,True,False,False,False,,False,False,0,0,0,16,1,0,0,1,0,0,0,1
6132969,6138203,16.0,0,no,2343085,2,0,0,0.0,0,above 60,2,63,2,-1,-1,0.0,0,1,12,white,female,1273,4,3,3,-121.9890895,38.3470657,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,False,1273,21.395763117908785,21.395763117908785,-1,,0.0,-1,,,False,,0.0,0.0,0.0,False,False,False,False,N,True,False,False,False,,False,False,0,0,0,3,2,0,0,0,0,1,1,2
6144404,6149638,20.0,0,no,2348210,5,0,1,30000.0,0,20 to 35,1,31,3,-1,1265,30.0,0,1,13,white,male,1282,1,1,3,-121.9869787,38.38256610000001,False,True,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,0,True,1282,6.01019130346234,6.01019130346234,-1,,0.0,1283,11.2800017479182,2.47,False,4.0,13.25,85.381805,0.71151507,False,False,False,False,M,True,False,True,False,work1,False,False,1,1,0,2,1,0,0,0,0,0,1,1
6144405,6149639,21.0,0,no,2348210,5,0,0,0.0,0,20 to 35,2,30,1,-1,-1,0.0,0,1,0,white,female,1282,4,3,3,-121.9869787,38.38256610000001,False,True,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,0,False,1282,6.01019130346234,6.01019130346234,-1,,0.0,-1,,,False,,0.0,0.0,0.0,False,False,False,False,N,True,False,True,False,,False,False,0,0,0,1,1,0,0,0,0,1,0,1
6144406,6149640,0.0,0,no,2348210,5,0,0,0.0,0,19 and under,1,1,2,1283,-1,0.0,0,1,2,white,male,1282,8,4,1,-121.9869787,38.38256610000001,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,1,False,1282,4.008797599409381,6.01019130346234,1283,2.47,13.25,-1,,,False,,0.0,0.0,0.0,False,False,False,False,H,False,True,False,False,,False,False,0,0,0,0,0,0,0,0,0,0,0,0
6149883,6155117,8.0,0,yes,2349708,1,1,0,0.0,1,above 60,2,75,2,-1,-1,0.0,0,1,1,white,female,1282,5,3,3,-121.9818851,38.3695268,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,False,1282,7.7774067557580215,7.7774067557580215,-1,,0.0,-1,,,False,,0.0,0.0,0.0,False,False,False,False,N,True,False,False,False,,False,False,0,0,0,17,2,0,0,1,0,1,0,2
6149884,6155118,10.0,0,yes,2349708,1,1,0,0.0,1,above 60,1,77,1,-1,-1,0.0,0,1,0,white,male,1282,5,3,3,-121.9818851,38.3695268,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,False,1282,7.7774067557580215,7.7774067557580215,-1,,0.0,-1,,,False,,0.0,0.0,0.0,False,False,False,False,N,True,False,False,False,,False,False,0,0,0,16,1,0,0,1,0,0,0,1
6178622,6183862,20.0,0,yes,2358976,3,1,1,68000.0,1,35 to 60,1,36,1,1249,1290,40.0,1,8,0,other,male,1290,3,1,2,-121.6772894,38.1711119,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,3,True,1290,2.0644137729250547,2.0644137729250547,1198,21.3,65.399994,1145,9.84588555160156,35.47,True,1.0,98.54,4798.8604,1.0,False,False,False,False,N,True,False,False,False,,False,False,0,0,0,48,2,1,0,1,0,0,0,1
6186776,6192016,16.0,0,no,2362961,3,0,0,0.0,0,above 60,2,65,2,-1,-1,0.0,0,2,13,black,female,1230,5,3,3,-122.2226597,38.1108688,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,False,1230,2.9487204918175656,2.9487204918175656,-1,,0.0,-1,,,False,,0.0,0.0,0.0,False,False,False,False,N,True,False,False,False,,False,False,0,0,0,16,1,0,0,1,0,0,0,1
6186777,6192017,16.0,0,no,2362961,4,0,0,0.0,0,above 60,1,66,1,-1,-1,0.0,0,2,0,black,male,1230,5,3,3,-122.2226597,38.1108688,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,False,1230,2.9487204918175656,2.9487204918175656,-1,,0.0,-1,,,False,,0.0,0.0,0.0,False,False,False,False,N,True,False,False,False,,False,False,0,0,0,1,1,0,0,0,0,1,0,1
6205780,6211020,16.0,0,no,2369453,2,0,0,0.0,0,35 to 60,1,60,2,-1,-1,0.0,0,2,2,black,male,1229,4,3,3,-122.2078385,38.1037488,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,False,1229,8.616971746509384,8.616971746509384,-1,,0.0,-1,,,False,,0.0,0.0,0.0,False,False,False,False,H,False,False,False,False,,False,False,0,0,0,0,0,0,0,0,0,0,0,0
6205781,6211021,12.0,0,no,2369453,2,0,1,2000.0,0,above 60,2,81,1,-1,1262,3.0,0,2,0,black,female,1229,1,1,3,-122.2078385,38.1037488,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,True,1229,8.616971746509384,8.616971746509384,-1,,0.0,1106,11.962256653087856,18.79,False,4.0,48.87,5584.7295,1.0,False,False,False,False,M,True,False,False,False,work1,False,False,1,1,0,16,1,0,0,1,0,0,0,1
6222450,6227690,18.0,0,no,2375526,1,0,1,11000.0,0,35 to 60,1,58,2,-1,1250,15.0,0,1,1,white,male,1221,1,1,3,-122.2295496,38.0885065,False,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,0,True,1221,4.561681019631547,4.561681019631547,-1,,0.0,1211,11.713989648064558,5.95,False,5.0,19.93,290.47,1.0,False,False,False,False,M,True,False,False,False,work1,False,False,1,1,0,0,0,0,0,0,0,0,0,0
6222451,6227691,16.0,0,no,2375526,3,0,0,0.0,0,35 to 60,1,41,3,-1,-1,0.0,0,1,15,white,male,1221,4,3,3,-122.2295496,38.0885065,False,True,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,0,False,1221,4.561681019631547,4.561681019631547,-1,,0.0,-1,,,False,,0.0,0.0,0.0,False,False,False,False,N,True,False,False,False,,False,False,0,0,0,24,2,0,0,1,1,0,0,2
6222452,6227692,20.0,0,no,2375526,1,0,0,0.0,0,35 to 60,2,57,1,1222,-1,0.0,1,1,0,white,female,1221,3,3,2,-122.2295496,38.0885065,False,True,True,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,True,3,False,1221,4.561681019631547,4.561681019631547,1222,1.47,8.02,-1,,,False,,0.0,0.0,0.0,False,False,False,False,M,True,False,False,False,school1,False,False,1,0,0,0,0,0,0,0,0,0,0,0
6236482,6242234,15.0,0,no,2380972,3,0,0,0.0,0,35 to 60,2,57,1,-1,-1,0.0,0,1,0,white,female,1224,4,3,3,-122.2590501,38.1043686,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,False,1224,3.422099287448204,3.422099287448204,-1,,0.0,-1,,,False,,0.0,0.0,0.0,False,False,False,False,N,True,False,False,False,,False,False,0,0,0,24,2,0,0,1,1,0,0,2
6236484,6242236,13.0,0,no,2380972,5,0,0,0.0,0,19 and under,2,16,2,1246,-1,0.0,1,1,2,white,female,1224,6,3,1,-122.2590501,38.1043686,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,2,False,1224,2.2825402247279523,3.422099287448204,1292,5.27,17.83,-1,,,False,,0.0,0.0,0.0,False,False,False,False,N,True,False,False,False,,False,False,0,0,0,1,1,0,0,0,0,1,0,1
6244285,6250037,18.0,0,no,2384411,2,0,0,0.0,0,above 60,1,81,1,-1,-1,0.0,0,1,0,white,male,1232,5,3,3,-122.2422153,38.1081385,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,1232,2.321608555526419,2.321608555526419,-1,,0.0,-1,,,False,,0.0,0.0,0.0,False,False,False,False,N,True,False,False,False,,False,False,0,0,0,1,1,0,0,0,0,1,0,1
6280444,6286196,16.0,0,no,2398193,2,0,1,10600.0,0,35 to 60,2,53,1,-1,1242,40.0,0,6,0,asian,female,1243,1,1,3,-122.23707240000002,38.129854,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,True,1243,1.5512205850116,1.5512205850116,-1,,0.0,1242,11.64836397598878,1.29,False,3.0,6.88,44.719994,0.37266663,False,False,False,False,M,True,False,False,False,work1,False,False,1,1,0,0,0,0,0,0,0,0,0,0
6293641,6299745,24.0,0,no,2403290,1,0,1,150000.0,0,35 to 60,1,50,2,-1,1247,50.0,0,1,1,white,male,1212,1,1,3,-122.16853059999998,38.0580105,False,True,True,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,0,True,1212,1.0,1.0,-1,,0.0,1214,11.732828822181506,1.68,False,4.0,8.33,58.869995,0.4905833,False,True,False,False,M,True,False,False,False,work1,False,False,1,1,0,0,0,0,0,0,0,0,0,0
6293642,6299746,22.0,0,no,2403290,1,0,0,0.0,0,35 to 60,2,49,1,-1,-1,0.0,0,1,0,white,female,1212,4,3,3,-122.16853059999998,38.0580105,False,True,True,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,0,False,1212,1.0,1.0,-1,,0.0,-1,,,False,,0.0,0.0,0.0,False,False,False,False,N,True,False,False,False,,False,False,0,0,0,80,3,2,0,1,0,0,0,1
6293643,6299747,11.0,0,no,2403290,5,0,0,0.0,0,19 and under,2,14,4,1216,-1,0.0,1,1,2,white,female,1212,7,4,1,-122.16853059999998,38.0580105,False,False,False,False,True,True,False,False,True,True,True,False,False,False,False,True,True,False,False,1,False,1212,0.667,1.0,1212,0.45,2.24,-1,,,False,,0.0,0.0,0.0,False,False,False,False,M,True,False,False,False,school1,False,False,1,0,0,0,0,0,0,0,0,0,0,0
6293644,6299748,7.0,0,no,2403290,5,0,0,0.0,0,19 and under,2,10,5,1212,-1,0.0,1,1,2,white,female,1212,7,4,1,-122.16853059999998,38.0580105,False,False,False,False,True,True,False,False,True,True,True,False,False,False,False,True,True,False,False,1,False,1212,0.667,1.0,1212,0.45,2.24,-1,,,False,,0.0,0.0,0.0,False,False,False,False,M,True,False,False,False,school1,False,False,1,0,0,0,0,0,0,0,0,0,0,0
6293645,6299749,13.0,0,no,2403290,5,0,0,0.0,0,19 and under,1,16,3,1213,-1,0.0,1,1,2,white,male,1212,6,3,1,-122.16853059999998,38.0580105,True,True,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False,True,False,2,False,1212,0.667,1.0,1213,0.89,4.46,-1,,,False,,0.0,0.0,0.0,False,False,False,False,M,True,False,False,False,school1,False,False,1,0,0,0,0,0,0,0,0,0,0,0
6296446,6302558,19.0,1,no,2404645,1,0,1,103000.0,0,above 60,2,65,1,-1,1145,40.0,0,2,0,black,female,1211,1,1,3,-122.1421834,38.0453914,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,True,1211,27.217281927370486,27.217281927370486,-1,,0.0,1109,12.945050089618547,12.76,False,4.0,37.45,5950.35,1.0,False,False,False,False,M,True,False,False,False,work1,False,False,1,1,0,0,0,0,0,0,0,0,0,0
6299793,6305905,16.0,0,no,2406140,2,0,0,0.0,0,above 60,2,67,2,-1,-1,0.0,0,9,6,other,female,1218,5,3,3,-122.1933928,38.1002312,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,1218,3.8515333648117824,3.8515333648117824,-1,,0.0,-1,,,False,,0.0,0.0,0.0,False,False,False,False,N,True,False,False,False,,False,False,0,0,0,16,1,0,0,1,0,0,0,1
6299794,6305906,21.0,0,no,2406140,5,0,0,0.0,0,20 to 35,1,29,1,-1,-1,0.0,0,9,0,other,male,1218,4,3,3,-122.1933928,38.1002312,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,False,1218,3.8515333648117824,3.8515333648117824,-1,,0.0,-1,,,False,,0.0,0.0,0.0,False,False,False,False,N,True,False,False,False,,False,False,0,0,0,9,2,0,0,0,1,1,0,2
6311859,6317971,19.0,0,no,2409619,5,0,1,33100.0,0,above 60,2,63,1,-1,1161,50.0,0,1,0,white,female,1216,1,1,3,-122.1829843,38.07154129999999,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,True,1216,2.6029956228889968,2.6029956228889968,-1,,0.0,1292,11.219439221249637,10.78,False,4.0,32.239998,424.96005,1.0,False,False,False,False,M,True,False,False,False,work1,False,False,1,1,0,0,0,0,0,0,0,0,0,0
6320676,6326788,16.0,0,no,2413815,1,0,1,75000.0,0,35 to 60,1,59,1,-1,1103,50.0,0,1,0,white,male,1213,1,1,3,-122.1710785,38.064336,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,True,1213,6.848349354498124,6.848349354498124,-1,,0.0,1267,12.812778846549177,20.21,False,3.0,45.06,2488.14,1.0,False,False,False,False,M,True,False,False,False,work1,False,False,1,1,1,16,1,0,0,1,0,1,0,1
6320677,6326789,16.0,0,no,2413815,1,0,1,70000.0,0,35 to 60,2,50,2,-1,1211,40.0,0,1,1,white,female,1213,1,1,3,-122.1710785,38.064336,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,True,1213,6.848349354498124,6.848349354498124,-1,,0.0,1136,12.796817436600906,13.0,False,3.0,32.52,206.58559,1.0,False,False,False,False,N,True,False,False,False,,False,False,0,0,1,0,0,0,0,0,0,0,0,0
6368089,6374201,21.0,0,no,2430792,1,0,1,48000.0,0,35 to 60,1,40,2,-1,1375,40.0,0,1,1,white,male,1379,1,1,3,-122.7190326,38.4236988,False,True,True,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,0,True,1379,2.48612751527297,2.48612751527297,-1,,0.0,1348,11.656753725365178,2.46,False,4.0,13.5,55.910202,0.46591836,False,False,False,False,M,True,False,False,False,work1,False,False,1,1,0,48,2,1,0,1,0,0,0,1
6368091,6374203,21.0,0,no,2430792,1,0,0,0.0,0,35 to 60,2,36,1,-1,-1,0.0,0,1,0,white,female,1379,4,3,3,-122.7190326,38.4236988,False,True,True,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,0,False,1379,2.48612751527297,2.48612751527297,-1,,0.0,-1,,,False,,0.0,0.0,0.0,False,False,False,False,N,True,False,False,False,,False,False,0,0,0,64,2,2,0,0,0,0,0,0
6368093,6374205,3.0,0,no,2430792,5,0,0,0.0,0,19 and under,1,6,3,1378,-1,0.0,1,1,2,white,male,1379,7,4,1,-122.7190326,38.4236988,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,1,False,1379,1.658247052687071,2.48612751527297,1342,7.17,23.84,-1,,,False,,0.0,0.0,0.0,False,False,False,False,M,True,False,False,False,school1,False,False,1,0,0,0,0,0,0,0,0,0,0,0
6368095,6374207,1.0,0,no,2430792,5,0,0,0.0,0,19 and under,1,3,4,1379,-1,0.0,0,1,2,white,male,1379,8,4,1,-122.7190326,38.4236988,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,True,False,False,1,False,1379,1.658247052687071,2.48612751527297,1348,2.46,13.5,-1,,,False,,0.0,0.0,0.0,False,False,False,False,M,True,False,False,False,school1,False,False,1,0,0,0,0,0,0,0,0,0,0,0
6385069,6391181,16.0,0,no,2435946,1,0,1,50000.0,0,35 to 60,1,46,2,-1,1374,40.0,0,1,1,white,male,1380,1,1,3,-122.7395443,38.3962967,False,True,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,0,True,1380,11.17403142342362,11.17403142342362,-1,,0.0,1348,12.442199602251064,4.57,False,4.0,23.71,159.09,1.0,False,False,False,False,M,True,False,False,False,work1,False,False,1,1,0,4,1,0,1,0,0,0,0,1
6385071,6391183,16.0,0,no,2435946,1,0,1,38000.0,0,35 to 60,2,46,1,-1,1369,40.0,0,1,0,white,female,1380,1,1,3,-122.7395443,38.3962967,False,True,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,0,True,1380,11.17403142342362,11.17403142342362,-1,,0.0,1374,12.391192090422914,5.17,False,3.0,25.08,181.72,1.0,False,False,False,False,M,True,False,False,False,work1,False,False,1,1,0,0,0,0,0,0,0,0,0,0
6385073,6391185,10.0,0,no,2435946,5,0,0,0.0,0,19 and under,1,13,3,1370,-1,0.0,1,1,2,white,male,1380,7,4,1,-122.7395443,38.3962967,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,1,False,1380,7.453078959423555,11.17403142342362,1380,1.34,7.8,-1,,,False,,0.0,0.0,0.0,False,False,False,False,N,True,True,False,False,,False,False,0,0,0,16,1,0,0,1,0,0,0,1
6397926,6404038,15.0,0,no,2438654,5,0,1,48000.0,0,35 to 60,1,42,1,-1,16,40.0,0,2,0,black,male,1381,1,1,3,-122.7463565,38.4079624,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,True,1381,6.75300804545122,6.75300804545122,-1,,0.0,1380,11.819955152179938,2.67,False,4.0,15.17,91.63001,0.7635834,False,False,False,False,M,True,False,False,False,work1,False,False,1,1,0,0,0,0,0,0,0,0,0,0
6409009,6415121,16.0,0,no,2444894,2,0,0,0.0,0,above 60,2,82,1,-1,-1,0.0,0,1,0,white,female,1385,5,3,3,-122.8338308,38.3962597,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,1385,2.2939102075888576,2.2939102075888576,-1,,0.0,-1,,,False,,0.0,0.0,0.0,False,False,False,False,N,True,False,False,False,,False,False,0,0,0,16,1,0,0,1,0,0,0,1
6422344,6428456,21.0,0,no,2451583,3,0,1,65000.0,0,35 to 60,2,39,2,-1,1381,40.0,0,1,13,white,female,1383,4,1,3,-122.9038347,38.3955649,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,True,1383,5.40406329442263,5.40406329442263,-1,,0.0,1337,11.652776807174252,12.42,False,5.0,46.0,450.80002,1.0,False,False,True,True,N,True,False,False,False,,False,False,0,0,0,16,1,0,0,1,0,0,0,1
