alternative,probability_1,probability_2
1164,4.6383970835235687e-07,4.364604119768781e-07
1165,1.9061980403222903e-06,2.436916934353314e-06
1166,6.638775797839425e-07,9.268414021627554e-07
1167,1.7008359777383616e-05,9.775042648757962e-05
1168,7.338781697814744e-06,6.848835206769913e-05
1169,1.2539791672963526e-05,0.00010335643887478992
1170,1.8708534365398791e-06,1.940467833114123e-05
1171,1.8604653229894162e-06,2.4094503822484648e-05
1172,2.620074277630294e-07,1.4433671029206337e-06
1173,1.1567858831124095e-06,7.536190916351543e-07
1174,6.089507479248382e-06,6.357645019151379e-05
1175,3.924530478465172e-06,1.9558491736464713e-05
1176,1.2314969210181504e-07,2.58018949096983e-07
1177,5.533787380878029e-07,1.2610051395990528e-06
1178,2.2408842031518856e-07,4.70772563163273e-07
1179,3.806956493373521e-08,5.4557112734500365e-08
1180,1.4817703909009163e-09,7.088517494418933e-10
1181,1.9604725146189718e-08,3.123318754169408e-08
1182,7.342358473087747e-09,1.0165733200774384e-08
1183,5.354267419847462e-09,7.957079448952362e-09
1184,8.094108189457536e-08,1.4418524850162592e-07
1185,8.54547544401766e-08,9.365472480857113e-08
1186,2.0932371823754488e-08,2.165380624178574e-08
1187,1.220265929907511e-08,1.2344314561430473e-08
1188,5.939849721816838e-08,6.806716335348696e-08
1189,7.746346814706171e-09,9.832424226412762e-09
1190,1.276689320055976e-08,1.3085950231434413e-08
1191,1.5729728934447854e-09,1.2030135989812283e-10
1192,2.027448378540583e-08,2.4905941622303227e-08
1193,7.042528624056683e-09,8.248457172172535e-09
1194,8.520216447914411e-09,3.0895442367083017e-09
1195,3.8330868274277965e-10,2.672042968680083e-10
1196,1.617980797597333e-08,1.4521582351453516e-08
1197,1.4570192564774114e-08,1.1139080645784754e-08
1198,1.671061262187894e-08,1.8071789300747548e-08
1199,1.3445232282054535e-09,5.831610994677982e-10
1200,4.208760812293704e-09,3.0628245918044436e-09
1201,1.0481412588399133e-10,5.801410873832603e-11
1202,3.2826110188270042e-09,2.6537508976393565e-09
1203,7.623452163812713e-09,7.248181974785377e-09
1204,2.6119327296857383e-10,2.980690497678326e-11
1205,1.0501361760960593e-09,1.128935341531007e-09
1206,2.3360259166816853e-10,1.2217414089873374e-10
1207,6.065956741361824e-09,4.8322770377966066e-09
1208,4.2362965934964853e-10,3.795537574641476e-10
1209,1.8469676849992766e-09,1.1466370739927457e-09
1210,1.1429696952171118e-08,8.092952391143076e-09
1211,4.369674110561586e-09,2.8861488059866176e-09
1212,4.272987949419267e-09,4.561457185679444e-09
1213,1.2553308056294828e-09,6.761646580837803e-10
1214,3.3837273100160676e-09,3.243414826563386e-09
1215,6.877331536969989e-11,3.0164172321051434e-11
1216,1.58430246371648e-10,7.092262012036076e-11
1217,5.165296125822707e-11,3.087176903621735e-11
1218,6.185701050290244e-10,3.6359493836577387e-10
1219,2.495673031814178e-10,6.446731595135474e-11
1220,1.3669074227946736e-10,1.591608389190537e-11
1221,6.090460112365339e-10,4.922936896212895e-11
1222,4.4521551724714405e-10,2.2044774148514007e-10
1223,8.100667776221923e-10,2.6115153842090705e-10
1224,1.0863920528254257e-09,6.21082156957015e-10
1225,7.799997371289783e-10,5.514738040647875e-10
1226,4.761289504803607e-10,3.1232626599238983e-10
1227,1.557873132642246e-10,9.205267577627684e-12
1228,1.522078031341356e-09,6.969149497957916e-10
1229,6.184948769039222e-10,3.1538164500640087e-10
1230,9.709823571566412e-10,4.355712350984198e-10
1231,6.497137327123223e-10,3.167455492024577e-10
1232,2.0664585921425986e-10,7.539799652672942e-11
1233,2.4503111401777372e-09,5.56377083782306e-10
1234,1.994428371990465e-10,2.1782757089574002e-11
1235,2.6333576429523217e-09,1.2974717651882548e-10
1236,1.4450540663238586e-11,2.957997080681155e-12
1237,2.455295685260702e-10,2.1922438541206493e-11
1238,8.239047919100242e-12,1.1109505652637344e-12
1239,1.405148105956453e-09,6.411494284628408e-10
1240,2.734789448862253e-09,1.1466244581499518e-09
1241,8.727982537558016e-09,1.8326214242406327e-10
1242,8.076600250829474e-10,2.637077583926567e-11
1243,1.8504877009812187e-10,1.6249610971542412e-11
1244,6.031904000311535e-11,1.9878728355734224e-11
1245,9.54240590276236e-09,5.9096453423978015e-09
1246,1.0249174049361616e-09,3.2356378970463205e-10
1247,4.920361037382817e-10,1.2454893327391305e-10
1248,3.576716845767238e-10,5.95636108880248e-11
1249,9.092123219708602e-10,2.406669753237832e-10
1250,1.9396547343896712e-10,4.5180828061156964e-11
1251,1.08977750210512e-11,1.2360627427124734e-12
1252,2.4313981378271783e-12,4.767117842142146e-13
1253,8.723216139806821e-13,1.8140059051768137e-13
1254,3.1046043865153116e-11,5.551905396426525e-12
1255,1.5612423391058024e-11,2.761154115906409e-12
1256,9.269483811409566e-12,3.73081769323852e-13
1257,5.9412067196747716e-12,8.472476276498616e-13
1258,1.2896984921902738e-10,2.471197496725826e-11
1259,1.1728246772761106e-11,2.6626560876875717e-12
1260,7.511965515842071e-11,1.7890496202293776e-11
1261,8.108391876788443e-11,1.2172659161924993e-11
1262,7.954569648133426e-11,6.1043745385534056e-12
1263,1.259747960871605e-10,2.972337509559766e-11
1264,1.1090484766116865e-09,2.352425319677384e-10
1265,1.2896933688073293e-10,2.947786787096716e-11
1266,8.498590509572202e-11,1.5342281871261197e-11
1267,7.709850280840678e-11,6.4838537445788956e-12
1268,1.2281681983302066e-10,1.3828016821581542e-11
1269,2.4097888164866507e-11,1.2089642311173493e-12
1270,6.402790909521957e-12,4.3116317244463867e-13
1271,1.7198479245799169e-12,0.0
1272,1.4690343083994605e-11,1.9794177887643112e-12
1273,2.8644172028315596e-11,3.2611657533524785e-12
1274,8.01398167237717e-12,8.034991737628393e-13
1275,1.1182653369937202e-11,1.143499011594423e-12
1276,1.7091470107104942e-12,1.5068879091158837e-13
1277,7.038407771450981e-13,4.973767907549371e-14
1278,1.75045041328677e-11,1.0274052456980245e-12
1279,1.4556630577459904e-10,1.2436571530798449e-11
1280,3.739036960926608e-11,4.623408010212947e-12
1281,4.051217530695821e-11,3.984399975454113e-12
1282,2.3611910470716864e-11,5.400262479333557e-13
1283,5.3232579469523415e-11,5.198021047913122e-12
1284,3.698337820437652e-12,1.5448819695723346e-13
1285,5.931061418253194e-13,2.7836020630324023e-14
1286,9.222082922360654e-13,5.515460642350333e-14
1287,3.935351655470726e-12,1.79892523491357e-13
1288,3.228883360082159e-12,1.3097108488044122e-13
1289,5.34912399721589e-10,1.6453933237430702e-10
1290,3.9157568092226264e-10,1.0939234349210431e-10
1291,4.893547635724759e-10,1.5087986751264444e-10
1292,1.0389021778816132e-11,1.2616136029529932e-12
1293,1.8225387623214028e-10,1.219333716568414e-12
1294,1.964180628658422e-10,3.614067897708568e-11
1295,1.0867528827696854e-11,1.4114504295128143e-12
1296,6.971657035874933e-11,5.582539188813393e-12
1297,1.1930759735830006e-10,1.8583736175587878e-11
1298,7.456978528972332e-11,9.253538199727269e-12
1299,7.399624934148462e-12,2.5922582870150446e-13
1300,3.1326313120568574e-11,2.6353216708869877e-12
1301,8.779982775460201e-11,1.2156150911223997e-11
1302,2.35735218137151e-13,2.4629472567177475e-14
1303,1.78186682834942e-11,2.054872065404428e-12
1304,8.921438414560314e-11,8.891909134063543e-12
1305,9.485593138405647e-11,6.25333314227597e-12
1306,4.114469089150093e-12,2.032881882027226e-13
1307,3.77536692429843e-12,6.052202114949172e-14
1308,2.573660330686238e-12,1.7510757443878871e-13
1309,5.088779029053045e-12,8.669646074486233e-14
1310,5.353811079810325e-12,1.4719863598811235e-13
1311,1.0717572894612577e-15,8.32599735222493e-18
1312,1.1181335117119644e-13,3.509528146066832e-16
1313,1.264602570752199e-12,3.251978718587702e-14
1314,1.568767476219103e-13,6.538796611690021e-15
1315,7.270883213686939e-15,6.062514289569874e-17
1316,4.715299573321224e-14,5.008743943793558e-16
1317,3.0496683942996647e-12,1.5432934777265624e-14
1318,8.332347193566354e-13,3.482461994817247e-14
1319,7.734166770353177e-12,3.9034398675794554e-13
1320,4.560655125756926e-13,2.0096021560419145e-14
1321,1.456437838874017e-12,1.8867412013030523e-14
1322,2.6047904990406953e-11,1.2483185703397182e-12
1323,6.938153169576165e-12,5.826104330432768e-13
1324,1.0195086231199942e-11,4.3866944067328043e-13
1325,6.203686793423115e-13,3.4619064767854105e-15
1326,5.323334387948204e-12,4.276038303527313e-15
1327,8.379144482085755e-13,2.1126104266503333e-14
1328,8.035399840573843e-12,4.171233653418526e-13
1329,6.763457238966225e-12,4.59223712061145e-13
1330,1.3374144944026917e-11,9.63207411046251e-13
1331,2.522289943220059e-11,1.6662726957769841e-12
1332,1.7280684048471774e-12,1.2637607191801e-13
1333,7.632046954997812e-13,4.842122972384918e-15
1334,1.8511085714875056e-11,1.0799542031457742e-12
1335,1.264865038960416e-11,2.3790207745119956e-13
1336,2.8478830662833318e-12,7.173286143313605e-14
1337,4.07016931326776e-13,1.4419633332682914e-14
1338,1.30344054330589e-12,3.701625895907224e-14
1339,5.806341763823423e-14,1.4235947801241376e-15
1340,2.6583463190765043e-13,9.696214346667843e-16
1341,5.360606554636063e-13,2.8748203632786215e-15
1342,1.6792198393608127e-13,4.759569884727522e-15
1343,1.6939478623614291e-12,5.160652822779447e-14
1344,3.799635557948823e-13,1.0882495161357624e-14
1345,8.253731489360661e-13,5.091135803162707e-15
1346,1.0433682247325692e-13,2.455127740881387e-15
1347,2.042294005988607e-12,3.7130719696758257e-14
1348,6.162463865145033e-14,6.418044336059094e-16
1349,1.1694456541653397e-13,9.523849137182825e-16
1350,6.029172413381799e-14,3.518453242620168e-16
1351,2.942269810425282e-15,9.22649839543202e-18
1352,7.563016785576394e-14,6.4710657522417e-16
1353,6.660796787134968e-14,7.752330229945632e-16
1354,1.2438308068467231e-14,8.671750506465366e-18
1355,4.761439263724845e-14,2.7611163260809605e-16
1356,4.156810032247017e-14,4.97115840355007e-16
1357,2.6449123360421683e-13,2.319242194145273e-15
1358,7.702712158769797e-13,4.6879427365921585e-15
1359,8.750273182160569e-14,1.2712213921792215e-15
1360,1.202789918154955e-12,1.7612201391596168e-14
1361,1.2547765610111698e-13,1.501122640128639e-15
1362,5.311032309002648e-13,1.004626663659128e-15
1363,3.5861721212071406e-14,4.052295724011689e-16
1364,1.3687455741512744e-13,6.73022791412801e-16
1365,1.421291779861282e-13,5.99404066607379e-16
1366,8.143748341979696e-15,3.560974153357362e-17
1367,4.8816259673620626e-14,1.2170994938541293e-16
1368,1.5422422917677483e-13,1.4372586718217017e-15
1369,2.437440474571766e-14,2.431790498837541e-16
1370,1.919031529854397e-14,1.843773852696206e-16
1371,8.743995303339393e-15,6.732397174126992e-17
1372,9.926186170759808e-14,7.281645766695115e-16
1373,6.015525330190855e-13,8.130860731039839e-15
1374,1.0361618666452366e-13,1.0171351799666472e-15
1375,2.4945727223815685e-13,2.8645346578853704e-15
1376,4.092919593076035e-14,5.096221488481295e-16
1377,2.8951513195775215e-13,4.642173169817291e-15
1378,9.898793113703568e-14,1.2081854950672161e-15
1379,1.858080383572648e-12,3.724403886684444e-14
1380,2.706660992927845e-13,2.147635391330741e-15
1381,3.483514941642425e-14,8.471312364250956e-17
1382,1.9716059604672615e-14,2.064262684113791e-16
1383,1.9736160276386238e-13,1.9150067744382763e-15
1384,1.2473657681061078e-14,1.77436193007382e-16
1385,4.2058352202079864e-13,3.867500337211542e-15
1386,3.2353399170507945e-14,4.889414807851822e-16
1387,2.7453633181462813e-15,6.404338344759013e-18
1388,6.790741767319265e-15,3.729892807439016e-17
1389,7.913780388621468e-16,2.179546252324773e-18
1390,3.4104561708837345e-15,1.1478647165845642e-17
1391,2.78969339881533e-15,1.4070180266742337e-17
1392,4.030603912154128e-15,1.877423747591471e-17
1393,1.8912570400178307e-15,1.753877582454225e-18
1394,5.2444472294299225e-14,3.9233592623725923e-16
1395,1.8466249448572737e-14,8.059418305923501e-17
1396,4.035388683179848e-15,1.617192241095358e-17
1397,9.85502128697422e-16,1.7136933208847223e-18
1398,1.9352984044376165e-14,6.876134660585955e-17
1399,6.090967323058801e-16,2.3204388926909543e-18
1400,1.5960010119207514e-15,4.890953371221307e-19
1401,4.8638784123620244e-17,2.6627523620879557e-20
1402,6.591218868775605e-18,3.5813342712769534e-21
1403,5.054982769301479e-12,1.0113663591580777e-12
1404,3.7819345458187576e-10,6.799809734049244e-11
1405,1.9203505581660414e-10,2.995050960046714e-11
1406,5.060264880821707e-10,7.486212514026196e-11
1407,1.0407264860244257e-10,4.771144921661469e-12
1408,1.7965010066703036e-10,2.723534442065927e-11
1409,2.340089896646427e-10,5.359280571853726e-11
1410,1.3839547340694184e-10,1.6582767193465467e-12
1411,3.0789448599867173e-10,4.376124255642903e-11
1412,5.5569638570320217e-11,2.8284545641465017e-12
1413,3.580460904411998e-11,2.114369220746762e-12
1414,5.65539455487927e-12,2.528711612257737e-13
1415,7.404716892543638e-12,1.604730538843757e-13
1416,6.395868440583643e-11,3.0162047697659074e-13
1417,6.035605382952502e-11,3.634850626367427e-12
1418,4.79667120570984e-10,1.5348765013763738e-10
1419,4.096889380744173e-10,1.0215885549821069e-10
1420,5.132154177716503e-09,7.023955557635585e-10
1421,4.216702200562336e-10,5.2662174852830324e-11
1422,1.8460794582527266e-10,9.646669486036463e-12
1423,2.729678169487179e-09,4.164166238664133e-10
1424,1.3467859717586742e-09,1.7772288985577918e-10
1425,3.3004960956121773e-10,1.257262980301732e-10
1426,6.7367939372914765e-09,2.6207028363341275e-09
1427,1.677694632333772e-08,1.0445314976354064e-08
1428,6.473388128953014e-09,3.942374847791499e-09
1429,8.089566576482753e-09,3.0297533166779526e-09
1430,1.2120653813431403e-09,3.5850042234858973e-10
1431,1.986078628608022e-09,6.523517501283962e-10
1432,1.2881709192949663e-10,3.0650792422830847e-12
1433,3.744802725847842e-10,1.167305848151599e-10
1434,1.7349179033810576e-11,9.182425108604412e-12
1435,3.3283798821953203e-09,6.974407163415962e-10
1436,9.910713637448762e-09,1.5174252159398921e-09
1437,1.691663087375667e-08,6.5059185688537765e-09
1438,0.0,0.0
1439,2.9330282917752927e-09,7.934725719205249e-10
1440,9.607386353905842e-09,2.960029973098467e-09
1441,1.0269103058315163e-08,2.5618434745575144e-09
1442,5.1266967581872404e-09,8.290077794477788e-10
1443,1.1934078836729662e-09,2.4691744123985955e-10
1444,8.181072656708292e-10,1.1293896215303201e-10
1445,1.5137847054087789e-09,9.535093270449174e-11
1446,4.744989669902215e-10,5.680715212063111e-11
1447,1.8777654890773378e-08,5.19467472069433e-09
1448,4.430444238096815e-10,1.2197907922651407e-11
1449,2.9228306949074346e-09,7.312179671394227e-10
1450,3.552362426257453e-10,5.7359828484310436e-11
1451,2.396353003213451e-09,4.079841230208318e-10
1452,2.9162169561819527e-10,1.6414226036949394e-12
1453,2.105475503858324e-11,9.432180338372287e-13
