process,time,rss,used,available,percent,event
mp_households_14, 16/05/2021 18:44:48, 13.12, 60.96, 51.95, 58.0%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_2.del.utilities
mp_households_15, 16/05/2021 18:44:48, 13.13, 61.26, 51.65, 58.2%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_1.add.utilities
mp_households_15, 16/05/2021 18:44:48, 13.13, 61.10, 51.80, 58.1%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_1.del.interaction_utilities
mp_households_11, 16/05/2021 18:44:48, 13.15, 60.94, 51.97, 58.0%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_1.add.choices_df
mp_households_11, 16/05/2021 18:44:48, 12.96, 61.67, 51.24, 58.6%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_1.del.probs
mp_households_5, 16/05/2021 18:44:49, 13.14, 60.53, 52.38, 57.7%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_2.add.choices_df
mp_households_12, 16/05/2021 18:44:49, 13.23, 60.38, 52.53, 57.5%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_2.add.interaction_utilities
mp_households_5, 16/05/2021 18:44:49, 12.95, 60.46, 52.45, 57.6%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_2.del.probs
mp_households_11, 16/05/2021 18:44:49, 12.96, 60.49, 52.41, 57.6%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_1.add.choices_df
mp_households_11, 16/05/2021 18:44:49, 12.96, 60.53, 52.37, 57.7%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_1.add.choices_df
mp_households_3, 16/05/2021 18:44:49, 13.15, 60.04, 52.87, 57.3%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_1.add.choices_df
mp_households_12, 16/05/2021 18:44:49, 13.13, 59.87, 53.04, 57.1%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_2.del.interaction_df
mp_households_12, 16/05/2021 18:44:49, 13.13, 60.10, 52.81, 57.3%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_2.add.utilities
mp_households_3, 16/05/2021 18:44:49, 12.97, 59.60, 53.30, 56.9%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_1.del.probs
mp_households_5, 16/05/2021 18:44:49, 12.95, 59.50, 53.40, 56.8%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_2.add.choices_df
mp_households_5, 16/05/2021 18:44:49, 12.95, 59.52, 53.38, 56.8%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_2.add.choices_df
mp_households_12, 16/05/2021 18:44:50, 13.13, 59.92, 52.99, 57.2%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_2.del.interaction_utilities
mp_households_13, 16/05/2021 18:44:50, 14.32, 59.87, 53.03, 57.1%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_3.add.interaction_df
mp_households_8, 16/05/2021 18:44:50, 13.25, 58.52, 54.38, 56.0%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_1.add.interaction_utilities
mp_households_1, 16/05/2021 18:44:50, 13.11, 58.26, 54.65, 55.8%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_1.add.choices_df
mp_households_8, 16/05/2021 18:44:50, 13.15, 57.88, 55.02, 55.5%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_1.del.interaction_df
mp_households_3, 16/05/2021 18:44:50, 12.97, 57.73, 55.17, 55.4%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_1.add.choices_df
mp_households_15, 16/05/2021 18:44:50, 13.31, 57.73, 55.17, 55.4%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_1.add.probs
mp_households_3, 16/05/2021 18:44:50, 12.97, 57.66, 55.24, 55.3%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_1.add.choices_df
mp_households_8, 16/05/2021 18:44:50, 13.15, 57.85, 55.06, 55.5%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_1.add.utilities
mp_households_1, 16/05/2021 18:44:50, 12.93, 57.91, 55.00, 55.5%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_1.del.probs
mp_households_15, 16/05/2021 18:44:50, 13.13, 57.60, 55.30, 55.3%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_1.del.utilities
mp_households_8, 16/05/2021 18:44:50, 13.15, 58.32, 54.58, 55.9%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_1.del.interaction_utilities
mp_households_1, 16/05/2021 18:44:51, 12.93, 59.13, 53.77, 56.5%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_1.add.choices_df
mp_households_1, 16/05/2021 18:44:51, 12.93, 59.36, 53.54, 56.7%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_1.add.choices_df
mp_households_7, 16/05/2021 18:44:51, 13.10, 60.30, 52.61, 57.5%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_1.add.choices_df
mp_households_7, 16/05/2021 18:44:51, 12.91, 60.57, 52.34, 57.7%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_1.del.probs
mp_households_12, 16/05/2021 18:44:52, 13.32, 60.48, 52.42, 57.6%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_2.add.probs
mp_households_12, 16/05/2021 18:44:52, 13.13, 61.47, 51.43, 58.4%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_2.del.utilities
mp_households_8, 16/05/2021 18:44:52, 13.34, 62.13, 50.77, 59.0%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_1.add.probs
mp_households_7, 16/05/2021 18:44:52, 12.91, 61.56, 51.34, 58.5%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_1.add.choices_df
mp_households_7, 16/05/2021 18:44:52, 12.91, 61.49, 51.42, 58.4%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_1.add.choices_df
mp_households_8, 16/05/2021 18:44:52, 13.15, 61.29, 51.62, 58.3%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_1.del.utilities
mp_households_14, 16/05/2021 18:44:52, 13.12, 61.61, 51.29, 58.5%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_2.add.choices_df
mp_households_14, 16/05/2021 18:44:53, 12.94, 61.85, 51.06, 58.7%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_2.del.probs
mp_households_2, 16/05/2021 18:44:53, 13.40, 62.18, 50.72, 59.0%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_2.add.interaction_utilities
mp_households_2, 16/05/2021 18:44:53, 13.31, 63.06, 49.84, 59.7%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_2.del.interaction_df
mp_households_2, 16/05/2021 18:44:53, 13.31, 62.93, 49.98, 59.6%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_2.add.utilities
mp_households_14, 16/05/2021 18:44:53, 12.94, 62.34, 50.56, 59.1%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_2.add.choices_df
mp_households_14, 16/05/2021 18:44:53, 12.94, 62.56, 50.34, 59.3%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_2.add.choices_df
mp_households_2, 16/05/2021 18:44:53, 13.31, 62.91, 50.00, 59.6%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_2.del.interaction_utilities
mp_households_10, 16/05/2021 18:44:54, 13.23, 63.63, 49.27, 60.2%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_2.add.interaction_utilities
mp_households_11, 16/05/2021 18:44:54, 14.29, 63.45, 49.45, 60.0%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_2.add.interaction_df
mp_households_10, 16/05/2021 18:44:54, 13.14, 62.03, 50.88, 58.9%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_2.del.interaction_df
mp_households_10, 16/05/2021 18:44:54, 13.14, 62.60, 50.31, 59.3%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_2.add.utilities
mp_households_10, 16/05/2021 18:44:54, 13.14, 63.44, 49.47, 60.0%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_2.del.interaction_utilities
mp_households_5, 16/05/2021 18:44:54, 14.28, 63.59, 49.31, 60.1%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_3.add.interaction_df
mp_households_3, 16/05/2021 18:44:54, 14.27, 61.52, 51.38, 58.5%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_2.add.interaction_df
mp_households_15, 16/05/2021 18:44:55, 13.13, 60.68, 52.22, 57.8%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_1.add.choices_df
mp_households_4, 16/05/2021 18:44:55, 13.22, 60.75, 52.15, 57.8%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_2.add.interaction_utilities
mp_households_15, 16/05/2021 18:44:55, 12.94, 60.56, 52.35, 57.7%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_1.del.probs
mp_households_4, 16/05/2021 18:44:55, 13.12, 60.39, 52.52, 57.5%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_2.del.interaction_df
mp_households_4, 16/05/2021 18:44:55, 13.12, 60.70, 52.21, 57.8%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_2.add.utilities
mp_households_1, 16/05/2021 18:44:55, 14.28, 60.45, 52.46, 57.6%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_2.add.interaction_df
mp_households_4, 16/05/2021 18:44:55, 13.12, 60.37, 52.53, 57.5%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_2.del.interaction_utilities
mp_households_15, 16/05/2021 18:44:55, 12.94, 60.68, 52.23, 57.8%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_1.add.choices_df
mp_households_2, 16/05/2021 18:44:55, 13.49, 60.88, 52.03, 57.9%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_2.add.probs
mp_households_15, 16/05/2021 18:44:55, 12.94, 60.96, 51.94, 58.0%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_1.add.choices_df
mp_households_2, 16/05/2021 18:44:55, 13.31, 61.13, 51.77, 58.1%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_2.del.utilities
mp_households_12, 16/05/2021 18:44:56, 13.13, 61.57, 51.33, 58.5%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_2.add.choices_df
mp_households_10, 16/05/2021 18:44:56, 13.32, 61.49, 51.41, 58.4%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_2.add.probs
mp_households_6, 16/05/2021 18:44:56, 13.24, 61.51, 51.39, 58.5%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_2.add.interaction_utilities
mp_households_9, 16/05/2021 18:44:56, 13.20, 60.97, 51.93, 58.0%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_2.add.interaction_utilities
mp_households_12, 16/05/2021 18:44:56, 12.95, 60.98, 51.92, 58.0%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_2.del.probs
mp_households_0, 16/05/2021 18:44:56, 13.21, 60.50, 52.41, 57.6%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_2.add.interaction_utilities
mp_households_6, 16/05/2021 18:44:56, 13.15, 60.66, 52.25, 57.8%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_2.del.interaction_df
mp_households_10, 16/05/2021 18:44:56, 13.14, 60.22, 52.68, 57.4%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_2.del.utilities
mp_households_9, 16/05/2021 18:44:56, 13.11, 60.60, 52.31, 57.7%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_2.del.interaction_df
mp_households_6, 16/05/2021 18:44:56, 13.15, 60.77, 52.13, 57.9%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_2.add.utilities
mp_households_0, 16/05/2021 18:44:56, 13.12, 60.86, 52.05, 57.9%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_2.del.interaction_df
mp_households_9, 16/05/2021 18:44:56, 13.11, 61.24, 51.67, 58.2%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_2.add.utilities
mp_households_6, 16/05/2021 18:44:56, 13.15, 61.46, 51.44, 58.4%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_2.del.interaction_utilities
mp_households_0, 16/05/2021 18:44:56, 13.12, 61.18, 51.72, 58.2%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_2.add.utilities
mp_households_8, 16/05/2021 18:44:57, 13.15, 60.00, 52.91, 57.2%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_1.add.choices_df
mp_households_12, 16/05/2021 18:44:57, 12.95, 60.17, 52.74, 57.4%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_2.add.choices_df
mp_households_12, 16/05/2021 18:44:57, 12.95, 59.71, 53.19, 57.0%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_2.add.choices_df
mp_households_9, 16/05/2021 18:44:57, 13.11, 59.73, 53.18, 57.0%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_2.del.interaction_utilities
mp_households_0, 16/05/2021 18:44:57, 13.12, 59.84, 53.06, 57.1%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_2.del.interaction_utilities
mp_households_4, 16/05/2021 18:44:57, 13.31, 59.55, 53.36, 56.9%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_2.add.probs
mp_households_7, 16/05/2021 18:44:57, 14.26, 59.63, 53.28, 56.9%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_2.add.interaction_df
mp_households_8, 16/05/2021 18:44:57, 12.97, 58.98, 53.93, 56.4%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_1.del.probs
mp_households_4, 16/05/2021 18:44:57, 13.12, 59.85, 53.05, 57.1%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_2.del.utilities
mp_households_14, 16/05/2021 18:44:57, 14.26, 60.08, 52.83, 57.3%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_3.add.interaction_df
mp_households_8, 16/05/2021 18:44:57, 12.97, 59.31, 53.59, 56.7%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_1.add.choices_df
mp_households_8, 16/05/2021 18:44:57, 12.97, 59.46, 53.44, 56.8%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_1.add.choices_df
mp_households_6, 16/05/2021 18:44:58, 13.33, 62.06, 50.84, 58.9%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_2.add.probs
mp_households_0, 16/05/2021 18:44:58, 13.30, 62.09, 50.81, 58.9%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_2.add.probs
mp_households_9, 16/05/2021 18:44:58, 13.30, 62.32, 50.58, 59.1%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_2.add.probs
mp_households_6, 16/05/2021 18:44:58, 13.15, 61.27, 51.64, 58.3%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_2.del.utilities
mp_households_0, 16/05/2021 18:44:59, 13.12, 61.38, 51.52, 58.3%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_2.del.utilities
mp_households_9, 16/05/2021 18:44:59, 13.11, 61.69, 51.22, 58.6%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_2.del.utilities
mp_households_15, 16/05/2021 18:44:59, 14.29, 63.40, 49.50, 60.0%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_2.add.interaction_df
mp_households_2, 16/05/2021 18:45:00, 13.31, 61.58, 51.33, 58.5%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_2.add.choices_df
mp_households_2, 16/05/2021 18:45:00, 13.12, 62.30, 50.60, 59.1%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_2.del.probs
mp_households_2, 16/05/2021 18:45:01, 13.12, 62.44, 50.47, 59.2%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_2.add.choices_df
mp_households_2, 16/05/2021 18:45:01, 13.12, 62.65, 50.26, 59.4%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_2.add.choices_df
mp_households_10, 16/05/2021 18:45:01, 13.14, 62.62, 50.29, 59.3%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_2.add.choices_df
mp_households_10, 16/05/2021 18:45:01, 12.95, 62.51, 50.40, 59.3%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_2.del.probs
mp_households_12, 16/05/2021 18:45:01, 14.30, 62.37, 50.54, 59.1%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_3.add.interaction_df
mp_households_10, 16/05/2021 18:45:02, 12.95, 61.20, 51.70, 58.2%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_2.add.choices_df
mp_households_4, 16/05/2021 18:45:02, 13.12, 60.61, 52.30, 57.7%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_2.add.choices_df
mp_households_10, 16/05/2021 18:45:02, 12.95, 60.59, 52.32, 57.7%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_2.add.choices_df
mp_households_8, 16/05/2021 18:45:02, 14.29, 60.07, 52.84, 57.3%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_2.add.interaction_df
mp_households_4, 16/05/2021 18:45:02, 12.94, 59.01, 53.89, 56.4%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_2.del.probs
mp_households_4, 16/05/2021 18:45:03, 12.94, 60.14, 52.76, 57.3%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_2.add.choices_df
mp_households_4, 16/05/2021 18:45:03, 12.94, 60.33, 52.57, 57.5%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_2.add.choices_df
mp_households_9, 16/05/2021 18:45:04, 13.11, 60.08, 52.83, 57.3%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_2.add.choices_df
mp_households_13, 16/05/2021 18:45:04, 13.25, 60.15, 52.75, 57.4%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_3.add.interaction_utilities
mp_households_13, 16/05/2021 18:45:04, 13.15, 60.32, 52.58, 57.5%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_3.del.interaction_df
mp_households_9, 16/05/2021 18:45:04, 12.92, 60.41, 52.50, 57.6%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_2.del.probs
mp_households_0, 16/05/2021 18:45:04, 13.12, 60.06, 52.85, 57.3%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_2.add.choices_df
mp_households_13, 16/05/2021 18:45:04, 13.15, 59.67, 53.23, 57.0%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_3.add.utilities
mp_households_6, 16/05/2021 18:45:04, 13.15, 59.64, 53.27, 56.9%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_2.add.choices_df
mp_households_0, 16/05/2021 18:45:04, 12.93, 59.83, 53.08, 57.1%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_2.del.probs
mp_households_13, 16/05/2021 18:45:04, 13.15, 60.16, 52.74, 57.4%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_3.del.interaction_utilities
mp_households_6, 16/05/2021 18:45:04, 12.96, 60.56, 52.35, 57.7%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_2.del.probs
mp_households_9, 16/05/2021 18:45:05, 12.94, 60.63, 52.28, 57.7%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_2.add.choices_df
mp_households_9, 16/05/2021 18:45:05, 12.94, 59.83, 53.08, 57.1%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_2.add.choices_df
mp_households_0, 16/05/2021 18:45:05, 12.94, 59.65, 53.26, 56.9%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_2.add.choices_df
mp_households_0, 16/05/2021 18:45:05, 12.94, 59.94, 52.96, 57.2%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_2.add.choices_df
mp_households_6, 16/05/2021 18:45:05, 12.96, 60.93, 51.98, 58.0%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_2.add.choices_df
mp_households_6, 16/05/2021 18:45:05, 12.96, 60.59, 52.31, 57.7%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_2.add.choices_df
mp_households_2, 16/05/2021 18:45:06, 14.43, 61.67, 51.24, 58.6%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_3.add.interaction_df
mp_households_13, 16/05/2021 18:45:07, 13.34, 61.31, 51.59, 58.3%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_3.add.probs
mp_households_13, 16/05/2021 18:45:07, 13.15, 61.67, 51.24, 58.6%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_3.del.utilities
mp_households_10, 16/05/2021 18:45:07, 14.30, 62.70, 50.21, 59.4%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_3.add.interaction_df
mp_households_11, 16/05/2021 18:45:09, 13.24, 64.20, 48.70, 60.6%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_2.add.interaction_utilities
mp_households_4, 16/05/2021 18:45:09, 14.29, 64.40, 48.51, 60.8%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_3.add.interaction_df
mp_households_11, 16/05/2021 18:45:09, 13.15, 62.38, 50.53, 59.1%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_2.del.interaction_df
mp_households_11, 16/05/2021 18:45:09, 13.15, 63.26, 49.65, 59.9%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_2.add.utilities
mp_households_5, 16/05/2021 18:45:09, 13.23, 62.74, 50.16, 59.4%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_3.add.interaction_utilities
mp_households_11, 16/05/2021 18:45:10, 13.15, 62.47, 50.44, 59.2%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_2.del.interaction_utilities
mp_households_5, 16/05/2021 18:45:10, 13.14, 62.70, 50.21, 59.4%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_3.del.interaction_df
mp_households_5, 16/05/2021 18:45:10, 13.14, 62.07, 50.84, 58.9%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_3.add.utilities
mp_households_5, 16/05/2021 18:45:10, 13.14, 62.34, 50.57, 59.1%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_3.del.interaction_utilities
mp_households_0, 16/05/2021 18:45:11, 14.28, 63.49, 49.41, 60.1%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_3.add.interaction_df
mp_households_3, 16/05/2021 18:45:11, 13.27, 62.26, 50.64, 59.1%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_2.add.interaction_utilities
mp_households_3, 16/05/2021 18:45:11, 13.17, 61.76, 51.15, 58.6%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_2.del.interaction_df
mp_households_9, 16/05/2021 18:45:11, 14.27, 61.86, 51.05, 58.7%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_3.add.interaction_df
mp_households_1, 16/05/2021 18:45:11, 13.21, 61.68, 51.22, 58.6%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_2.add.interaction_utilities
mp_households_3, 16/05/2021 18:45:11, 13.17, 60.31, 52.60, 57.5%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_2.add.utilities
mp_households_6, 16/05/2021 18:45:11, 14.29, 60.30, 52.60, 57.5%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_3.add.interaction_df
mp_households_1, 16/05/2021 18:45:11, 13.11, 59.16, 53.74, 56.6%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_2.del.interaction_df
mp_households_3, 16/05/2021 18:45:11, 13.17, 59.30, 53.60, 56.7%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_2.del.interaction_utilities
mp_households_1, 16/05/2021 18:45:11, 13.11, 59.71, 53.19, 57.0%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_2.add.utilities
mp_households_1, 16/05/2021 18:45:12, 13.11, 58.91, 54.00, 56.3%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_2.del.interaction_utilities
mp_households_11, 16/05/2021 18:45:12, 13.34, 59.24, 53.66, 56.6%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_2.add.probs
mp_households_11, 16/05/2021 18:45:12, 13.15, 58.95, 53.95, 56.4%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_2.del.utilities
mp_households_5, 16/05/2021 18:45:12, 13.32, 59.68, 53.23, 57.0%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_3.add.probs
mp_households_13, 16/05/2021 18:45:12, 13.15, 59.39, 53.51, 56.7%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_3.add.choices_df
mp_households_13, 16/05/2021 18:45:13, 12.97, 59.49, 53.42, 56.8%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_3.del.probs
mp_households_5, 16/05/2021 18:45:13, 13.14, 59.43, 53.47, 56.8%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_3.del.utilities
mp_households_13, 16/05/2021 18:45:13, 12.97, 60.08, 52.83, 57.3%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_3.add.choices_df
mp_households_13, 16/05/2021 18:45:13, 12.97, 60.10, 52.81, 57.3%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_3.add.choices_df
mp_households_14, 16/05/2021 18:45:13, 13.22, 60.49, 52.42, 57.6%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_3.add.interaction_utilities
mp_households_3, 16/05/2021 18:45:14, 13.36, 59.47, 53.44, 56.8%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_2.add.probs
mp_households_14, 16/05/2021 18:45:14, 13.12, 59.66, 53.25, 57.0%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_3.del.interaction_df
mp_households_1, 16/05/2021 18:45:14, 13.30, 59.03, 53.88, 56.4%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_2.add.probs
mp_households_3, 16/05/2021 18:45:14, 13.17, 59.19, 53.72, 56.6%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_2.del.utilities
mp_households_14, 16/05/2021 18:45:14, 13.12, 58.84, 54.06, 56.3%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_3.add.utilities
mp_households_1, 16/05/2021 18:45:14, 13.11, 58.99, 53.91, 56.4%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_2.del.utilities
mp_households_7, 16/05/2021 18:45:14, 13.19, 58.97, 53.93, 56.4%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_2.add.interaction_utilities
mp_households_7, 16/05/2021 18:45:14, 13.10, 59.99, 52.92, 57.2%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_2.del.interaction_df
mp_households_14, 16/05/2021 18:45:15, 13.12, 59.86, 53.04, 57.1%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_3.del.interaction_utilities
mp_households_7, 16/05/2021 18:45:15, 13.10, 59.84, 53.07, 57.1%, workplace_location.i1.sample.work_veryhigh.interaction_sample.chunk_2.add.utilities
